订单ID,开票日期,合伙人ID,上级合伙人ID,开票金额
92,22/01/2019,1,,462910.68
164,26/02/2019,2,2,32500
165,26/02/2019,2,2,606063
220,18/03/2019,2,2,201675
376,04/04/2019,2,2,561867
413,12/04/2019,2,2,39541.5
451,19/04/2019,2,2,66067
585,07/05/2019,2,2,157198
633,13/05/2019,2,2,191590.1
937,10/06/2019,2,2,296290.05
1328,08/07/2019,2,2,99345.6
1971,19/08/2019,2,2,110666
2474,11/09/2019,2,2,144316.85
6,03/01/2019,2,,151120.63
47,15/01/2019,2,,332860
168,26/02/2019,3,2096,173580
221,18/03/2019,3,2096,408821.86
664,15/05/2019,3,2096,966211.44
1139,25/06/2019,3,2096,481896.42
1481,22/07/2019,3,2096,205732.8
2400,05/09/2019,3,2096,150000
2750,24/09/2019,3,2096,228723
3262,16/10/2019,3,2096,494175.9
4658,28/11/2019,3,2096,474839.35
5409,19/12/2019,3,2096,137498.66
8,03/01/2019,3,,379506.12
9,03/01/2019,3,,235152.83
50,15/01/2019,3,,290080.88
163,26/02/2019,4,1899,102671.8
206,12/03/2019,4,1899,103649.7
234,20/03/2019,4,1899,128035.6
271,25/03/2019,4,1899,130126.48
386,09/04/2019,4,1899,139932.8
487,24/04/2019,4,1899,47300.8
617,10/05/2019,4,1899,7460
1790,06/08/2019,4,1899,18057.6
1791,06/08/2019,4,1899,37231.2
2272,29/08/2019,4,1899,6400
2544,17/09/2019,4,1899,24950
3914,07/11/2019,4,1899,71136.6
4847,04/12/2019,4,1899,113664.8
5571,23/12/2019,4,1899,114797.85
5,03/01/2019,4,1899,217735.2
7,03/01/2019,5,,48000
14,04/01/2019,6,,126951.06
65,17/01/2019,6,,444776.6
120,13/02/2019,6,,448941.49
121,13/02/2019,6,,166808.51
174,01/03/2019,6,,422692.55
198,11/03/2019,6,,84478.72
377,04/04/2019,6,,383098.94
421,15/04/2019,6,,132074.47
566,30/04/2019,6,,493458.51
618,10/05/2019,6,,145548.94
908,05/06/2019,6,,150680.85
938,10/06/2019,6,,534415.96
1343,09/07/2019,6,,625213.83
1344,09/07/2019,6,,142734.04
1913,14/08/2019,6,,146178.72
2371,03/09/2019,6,,564371.28
2384,04/09/2019,6,,575098.67
2550,17/09/2019,6,,143904.79
2743,24/09/2019,6,,494225
3138,11/10/2019,6,,145511.7
3768,30/10/2019,6,,441340.69
4032,12/11/2019,6,,133282.98
4749,29/11/2019,6,,433821.54
5111,12/12/2019,6,,146694.15
5416,19/12/2019,6,,405938.03
25,10/01/2019,7,,299200
36,14/01/2019,7,,14400
41,15/01/2019,7,,196200
215,15/03/2019,8,2093,45273.8
308,27/03/2019,8,2093,52033.2
486,24/04/2019,8,2093,75344.7
660,15/05/2019,8,2093,60809.6
863,30/05/2019,8,2093,47852.5
936,10/06/2019,8,2093,52236.6
1373,11/07/2019,8,2093,54493.4
1411,16/07/2019,8,2093,74309.7
1459,19/07/2019,8,2093,40908.5
1965,19/08/2019,8,2093,54047.05
2355,02/09/2019,8,2093,69307.3
2681,23/09/2019,8,2093,78926.6
3427,22/10/2019,8,2093,54493.4
3594,24/10/2019,8,2093,979.7
4398,25/11/2019,8,2093,43127.5
5768,25/12/2019,8,2093,38922.5
29,10/01/2019,8,,38596.8
100,22/01/2019,8,,31230.9
148,25/02/2019,9,2109,378532.42
322,28/03/2019,9,2109,207717.3
472,23/04/2019,9,2109,102112.7
1069,21/06/2019,9,2109,126491.2
1070,21/06/2019,9,2109,75506.85
1358,10/07/2019,9,2109,101451.15
1427,17/07/2019,9,2109,352440
2164,27/08/2019,9,2109,403528.4
4180,19/11/2019,9,2109,144494.59
5389,19/12/2019,9,2109,528371.72
28,10/01/2019,9,,831485.43
62,17/01/2019,9,,233358.67
32,11/01/2019,10,,356235.6
38,14/01/2019,11,,645733.4
46,15/01/2019,11,,705799.9
733,23/05/2019,11,,603057
1204,27/06/2019,11,,329837.4
4144,18/11/2019,11,,955809
5655,24/12/2019,11,,771187.2
183,05/03/2019,12,2032,237696
306,27/03/2019,12,2032,222840
599,08/05/2019,12,2032,222000
992,14/06/2019,12,2032,367500
1873,12/08/2019,12,2032,176400
2595,19/09/2019,12,2032,175000
3131,11/10/2019,12,2032,49500
3763,30/10/2019,12,2032,96078
37,14/01/2019,12,,534816
5242,17/12/2019,13,2137,39300
33,14/01/2019,13,,133000
3394,21/10/2019,14,2096,122600
4227,20/11/2019,14,2096,166500
5420,19/12/2019,14,2096,116800
49,15/01/2019,14,,140076.5
44,15/01/2019,15,,300000
139,21/02/2019,15,,503700
346,29/03/2019,15,,400400
473,23/04/2019,15,,401700
1093,24/06/2019,15,,803600
1246,28/06/2019,15,,207200
1497,23/07/2019,15,,515900
2000,20/08/2019,15,,635400
2576,18/09/2019,15,,1001000
2975,29/09/2019,15,,302700
3363,21/10/2019,15,,305600
4186,19/11/2019,15,,305600
48,15/01/2019,16,,306574
104,01/02/2019,17,2040,272058.84
129,18/02/2019,17,2040,181895.98
283,26/03/2019,17,2040,153429.57
43,15/01/2019,17,,344496.8
54,16/01/2019,17,,280347.03
63,17/01/2019,18,,240213.33
162,26/02/2019,18,,43411.96
675,17/05/2019,19,2137,8000
676,17/05/2019,19,2137,36300
1573,26/07/2019,19,2137,7500
56,17/01/2019,19,2137,58500
64,17/01/2019,20,,12000
205,12/03/2019,20,,21120
324,28/03/2019,20,,37338.75
375,04/04/2019,20,,28903
907,05/06/2019,20,,4500
310,27/03/2019,21,2077,304150
66,17/01/2019,21,2077,537700
4831,04/12/2019,22,2137,432770
5521,23/12/2019,22,2137,418142
60,17/01/2019,22,2137,390333.76
226,19/03/2019,22,2137,49925
240,21/03/2019,22,2137,77493.05
385,09/04/2019,22,2137,120946.18
578,06/05/2019,22,2137,169623
612,10/05/2019,22,2137,101650
968,13/06/2019,22,2137,231455
1394,15/07/2019,22,2137,398939
1847,09/08/2019,22,2137,309607
2512,16/09/2019,22,2137,427746
3003,30/09/2019,22,2137,9815.05
3723,29/10/2019,22,2137,337308
356,29/03/2019,23,1970,5685
508,25/04/2019,23,1970,30785.75
509,25/04/2019,23,1970,6250
3324,18/10/2019,23,1970,206004.08
3686,25/10/2019,23,1970,4248.35
3790,31/10/2019,23,1970,95860.02
4114,15/11/2019,23,2070,118292.83
4235,20/11/2019,23,2070,125927.07
4925,06/12/2019,23,2070,22260.8
5337,18/12/2019,23,2070,123115.3
74,18/01/2019,23,,73619.5
75,18/01/2019,23,,103769.5
167,26/02/2019,24,2077,200443.24
273,25/03/2019,24,2077,80600
491,24/04/2019,24,2077,264707.65
757,24/05/2019,24,2077,225170.18
1130,25/06/2019,24,2077,321345.58
1210,27/06/2019,24,2077,30000
1693,30/07/2019,24,2077,238330.6
1973,19/08/2019,24,2077,89072.23
2097,23/08/2019,24,2077,60400
2601,19/09/2019,24,2077,268856.65
3192,14/10/2019,24,2077,92066.9
3379,21/10/2019,24,2077,119053.25
4481,26/11/2019,24,2077,271712
5004,10/12/2019,24,2077,570900
5058,11/12/2019,24,2077,442631.05
5674,24/12/2019,24,2077,50709.83
6242,31/12/2019,24,2077,80116.64
73,18/01/2019,24,,153862.19
4112,15/11/2019,25,52,909011.77
4237,20/11/2019,25,52,1317335.3
4786,02/12/2019,25,52,0
5338,18/12/2019,25,52,733796.45
357,29/03/2019,25,1970,4948.75
510,25/04/2019,25,1970,6907.25
3683,25/10/2019,25,1970,562802.81
3771,30/10/2019,25,1970,430550.14
76,18/01/2019,25,,52364
77,18/01/2019,25,,51724.4
89,21/01/2019,26,,136000
5988,27/12/2019,27,2108,2000000
90,21/01/2019,27,,3286287
123,14/02/2019,28,2137,7790
79,21/01/2019,28,,16530
97,22/01/2019,29,,501469.41
115,02/02/2019,30,2017,488633.9
132,19/02/2019,30,2017,492043
142,22/02/2019,30,2017,351255
319,28/03/2019,30,2017,696150
470,23/04/2019,30,2017,1030360.75
533,28/04/2019,30,2017,496452
708,21/05/2019,30,2017,1281206.75
1086,24/06/2019,30,2017,595600
1583,26/07/2019,30,2017,1117250
1963,19/08/2019,30,2017,1127870
2161,27/08/2019,30,2017,1111000
2664,23/09/2019,30,2017,2288000
3489,23/10/2019,30,2017,469400
5957,27/12/2019,30,2017,719750
93,22/01/2019,30,,484428
98,22/01/2019,31,,666391
96,22/01/2019,32,,558500
149,25/02/2019,33,,433280.72
150,25/02/2019,33,,2912.2
284,26/03/2019,33,,198253.6
285,26/03/2019,33,,153999
348,29/03/2019,33,,541529.74
564,30/04/2019,33,,35964.95
565,30/04/2019,33,,207235.98
755,24/05/2019,33,,410259.66
802,28/05/2019,33,,401117.55
1126,25/06/2019,33,,450301.75
1170,26/06/2019,33,,707455.18
1532,24/07/2019,33,,309950.05
1686,30/07/2019,33,,478191.43
1687,30/07/2019,33,,111736.5
1688,30/07/2019,33,,303047.33
2049,22/08/2019,33,,307144.1
2133,26/08/2019,33,,419018.61
2134,26/08/2019,33,,538904.25
2577,18/09/2019,33,,353942.18
2897,27/09/2019,33,,508355.5
3287,17/10/2019,33,,470342.02
3364,21/10/2019,33,,545286.97
4189,19/11/2019,33,,364513.84
4471,26/11/2019,33,,524464.97
5265,17/12/2019,33,,575836.93
5266,17/12/2019,33,,411719.69
154,26/02/2019,34,,350000
5015,10/12/2019,35,1976,586264.3
173,01/03/2019,35,,1154600
182,05/03/2019,35,,1509650
211,13/03/2019,35,,1274200
264,25/03/2019,35,,300150
297,27/03/2019,35,,1357300
298,27/03/2019,35,,486041
316,28/03/2019,35,,405209
374,04/04/2019,35,,1568600
393,10/04/2019,35,,644221.78
402,11/04/2019,35,,102120
403,11/04/2019,35,,1315200
426,16/04/2019,35,,33840
447,19/04/2019,35,,490254
563,30/04/2019,35,,314633.1
572,05/05/2019,35,,1643500
627,13/05/2019,35,,2023175.4
628,13/05/2019,35,,264095.2
705,21/05/2019,35,,2202000
789,28/05/2019,35,,190863.2
790,28/05/2019,35,,180734
822,29/05/2019,35,,420000
823,29/05/2019,35,,1696500
824,29/05/2019,35,,182500.56
903,05/06/2019,35,,1822812.6
954,12/06/2019,35,,216000
1021,18/06/2019,35,,185528
1153,26/06/2019,35,,228482
1188,27/06/2019,35,,241974.6
1317,08/07/2019,35,,264200
1404,16/07/2019,35,,144666.6
1730,01/08/2019,35,,222201
1731,01/08/2019,35,,166723.7
1887,13/08/2019,35,,553467.3
1989,20/08/2019,35,,108302.1
2561,18/09/2019,35,,314370
243,21/03/2019,36,,134700
923,06/06/2019,36,,52600
272,25/03/2019,37,,117260
431,16/04/2019,37,,94060
673,16/05/2019,37,,232885
939,10/06/2019,37,,100760
1566,25/07/2019,37,,212385
2287,29/08/2019,37,,157175
2905,27/09/2019,37,,175615
3441,22/10/2019,37,,170035
6090,28/12/2019,37,,288148.38
3795,01/11/2019,38,2004,48000
266,25/03/2019,38,,56500
325,28/03/2019,39,,244000
488,24/04/2019,39,,11890
489,24/04/2019,39,,92000
490,24/04/2019,39,,190000
345,29/03/2019,40,,103160
503,25/04/2019,40,,257900
506,25/04/2019,41,,860408
507,25/04/2019,42,,164821.3
500,25/04/2019,43,,1334143.1
525,26/04/2019,44,,113700
684,17/05/2019,44,,122000
1040,19/06/2019,44,,117500
536,28/04/2019,45,,46422
882,31/05/2019,45,,13610.76
5229,16/12/2019,45,,110443
5794,25/12/2019,45,,52018.09
557,29/04/2019,46,,477456
1653,29/07/2019,46,,501336.25
3679,25/10/2019,46,,256882
543,29/04/2019,47,,100000
5070,11/12/2019,48,2082,702200
579,06/05/2019,48,,17057.57
609,09/05/2019,48,,5970
4333,22/11/2019,48,,351100
776,27/05/2019,49,,159300
1401,15/07/2019,49,,164700
1683,30/07/2019,49,,33000
2129,26/08/2019,49,,139500
2318,30/08/2019,49,,24000
2679,23/09/2019,49,,83700
6076,28/12/2019,49,,83700
6218,30/12/2019,50,1918,4877640
778,27/05/2019,50,,536643.5
1013,17/06/2019,50,,800544.81
1477,22/07/2019,50,,920710.63
1970,19/08/2019,50,,357229.5
2052,22/08/2019,50,,649874.15
2283,29/08/2019,50,,200000
2688,23/09/2019,50,,918737.67
2899,27/09/2019,50,,1022824
3438,22/10/2019,50,,1040000.01
3518,23/10/2019,50,,2410219.13
4323,22/11/2019,50,,2622462.15
811,28/05/2019,51,,876191.6
844,29/05/2019,51,,177619
1257,28/06/2019,51,,600514.2
870,30/05/2019,52,,1001708.66
1219,27/06/2019,52,,1192263
2333,30/08/2019,52,,258300
2851,26/09/2019,52,,873110
5911,26/12/2019,52,,97754.69
1028,18/06/2019,53,,245000
1349,09/07/2019,53,,273000
1854,09/08/2019,53,,315000
2523,16/09/2019,53,,346500
4273,21/11/2019,53,,381500
5285,17/12/2019,53,,402500
1092,24/06/2019,54,,81000
1090,24/06/2019,55,,1562734.8
1357,10/07/2019,55,,468820.44
1893,13/08/2019,55,,1371524
1994,20/08/2019,55,,198983.2
2042,22/08/2019,55,,26306.28
2353,02/09/2019,55,,287033.7
4046,13/11/2019,56,2017,403000
5361,19/12/2019,56,2017,355000
6145,29/12/2019,56,2017,171000
1192,27/06/2019,56,,102380
1525,24/07/2019,56,,88400
2078,23/08/2019,56,,531000
2123,26/08/2019,56,,18800
2362,03/09/2019,56,,82400
2716,24/09/2019,56,,519550
2869,27/09/2019,56,,8000
4715,29/11/2019,57,1905,1537500
5530,23/12/2019,57,1905,714000
1202,27/06/2019,57,,83500
1529,24/07/2019,57,,752000
1637,29/07/2019,57,,190000
2086,23/08/2019,57,,170000
2729,24/09/2019,57,,300000
2887,27/09/2019,57,,70000
3498,23/10/2019,57,,324000
4584,27/11/2019,58,2057,195000
5796,25/12/2019,58,2057,291850
1612,27/07/2019,58,,183700
2291,29/08/2019,58,,155050
2748,24/09/2019,58,,168700
3807,01/11/2019,59,50,97918.16
3836,04/11/2019,59,50,58363.25
3860,05/11/2019,59,50,79398.1
3891,06/11/2019,59,50,80393.9
3916,07/11/2019,59,50,178291.46
3950,08/11/2019,59,50,129007.39
3986,11/11/2019,59,50,83919.22
4027,12/11/2019,59,50,101055.97
4053,13/11/2019,59,50,37640.43
4079,14/11/2019,59,50,17476.23
4101,15/11/2019,59,50,72898.63
4150,18/11/2019,59,50,29588.17
4193,19/11/2019,59,50,101470.44
4220,20/11/2019,59,50,224014.88
4261,21/11/2019,59,50,39989.42
4317,22/11/2019,59,50,68775.07
4405,25/11/2019,59,50,134730.73
4476,26/11/2019,59,50,110936.09
4571,27/11/2019,59,50,157159.47
4737,29/11/2019,59,50,1372.75
4778,02/12/2019,59,1918,19144.67
4781,02/12/2019,59,1918,212217.51
4815,03/12/2019,59,1918,47381.2
4852,04/12/2019,59,1918,25516.37
4886,05/12/2019,59,1918,206335.28
4913,06/12/2019,59,1918,123402.32
4962,09/12/2019,59,1918,57761.34
4997,10/12/2019,59,1918,6504.75
4998,10/12/2019,59,1918,55288.27
5050,11/12/2019,59,1918,143411.29
5103,12/12/2019,59,1918,192103.45
5160,13/12/2019,59,1918,82057.02
5214,16/12/2019,59,1918,221077.08
5272,17/12/2019,59,1918,279564.93
5312,18/12/2019,59,1918,2460.39
5405,19/12/2019,59,1918,321212.29
5478,20/12/2019,59,1918,307767.62
5573,23/12/2019,59,1918,628270.76
5666,24/12/2019,59,1918,341071.78
5777,25/12/2019,59,1918,64508.99
5882,26/12/2019,59,1918,218272.95
5993,27/12/2019,59,1918,130211.2
6211,30/12/2019,59,1918,135484.7
1648,29/07/2019,59,,96832.06
2136,26/08/2019,59,,114466.68
2324,30/08/2019,59,,777803.58
2981,29/09/2019,59,,3832107.93
2982,29/09/2019,59,,298495.24
3058,09/10/2019,59,,431415.07
3088,10/10/2019,59,,115468.87
3089,10/10/2019,59,,221167.95
3090,10/10/2019,59,,504994.6
3091,10/10/2019,59,,242650.51
3092,10/10/2019,59,,110073.95
3133,11/10/2019,59,,645744.48
3157,12/10/2019,59,,111277.72
3186,14/10/2019,59,,131742.35
3254,16/10/2019,59,,167794.09
3290,17/10/2019,59,,391148.94
3322,18/10/2019,59,,64699.04
3372,21/10/2019,59,,366742.38
3373,21/10/2019,59,,7286.17
3436,22/10/2019,59,,208447.73
3513,23/10/2019,59,,65364.37
3601,24/10/2019,59,,338426.62
3669,25/10/2019,59,,149938.76
3732,29/10/2019,59,,134276.65
3733,29/10/2019,59,,106546.99
3764,30/10/2019,59,,95564.94
3783,31/10/2019,59,,8299.89
3801,01/11/2019,60,1950,130000
4293,22/11/2019,60,1950,176108.4
5566,23/12/2019,60,2062,184803.6
1706,31/07/2019,60,,129145
2672,23/09/2019,60,,130000
3496,23/10/2019,60,,104968.44
3581,24/10/2019,60,,129999.98
3582,24/10/2019,60,,7339.71
1713,31/07/2019,61,,78100.9
1738,01/08/2019,62,,18352.04
1870,12/08/2019,63,,398880
2327,30/08/2019,64,,49000
2498,12/09/2019,65,,8191.49
2602,19/09/2019,65,,7872.34
2603,19/09/2019,65,,7872.34
2604,19/09/2019,65,,6382.98
2907,27/09/2019,65,,3723.41
2990,29/09/2019,65,,2300
3612,24/10/2019,65,,5900
4057,13/11/2019,65,,36300
4578,27/11/2019,65,,16800
5893,26/12/2019,65,,74400
2735,24/09/2019,66,,1228038.74
3083,10/10/2019,66,,206168.61
3506,23/10/2019,66,,1449269.52
4023,12/11/2019,66,,517254.18
2893,27/09/2019,67,,1753970.4
3585,24/10/2019,67,,600426.4
2950,29/09/2019,68,,70517.88
4714,29/11/2019,68,,1464589.5
5832,26/12/2019,68,,677440
3005,30/09/2019,69,,857848.4
3008,30/09/2019,70,,155000
3000,30/09/2019,71,,600000
3292,17/10/2019,72,,204000
3989,11/11/2019,72,,226000
5316,18/12/2019,72,,288000
3395,21/10/2019,73,,1193475.45
3411,22/10/2019,74,,1234534.4
3440,22/10/2019,75,,15940
3399,22/10/2019,76,,8228223.6
4508,27/11/2019,76,,5238460.5
5498,23/12/2019,76,,13037671.1
3517,23/10/2019,77,,88200
4574,27/11/2019,77,,307961.03
4741,29/11/2019,77,,535667
5582,23/12/2019,77,,3100435.1
5888,26/12/2019,77,,3633291.9
3609,24/10/2019,78,,1054152.46
3681,25/10/2019,79,,320650
6100,28/12/2019,79,,323050
3720,29/10/2019,80,,109072
4202,20/11/2019,81,,2033673
4690,29/11/2019,81,,250000
5240,17/12/2019,81,,1083358.8
4352,25/11/2019,82,,187018.8
4435,26/11/2019,82,,278040.5
4509,27/11/2019,82,,197097.07
4396,25/11/2019,83,,187300
4638,28/11/2019,83,,301700
3811,01/11/2019,84,,210
4740,29/11/2019,84,,59934.37
6082,28/12/2019,84,,149193.97
4712,29/11/2019,85,,650000
5720,25/12/2019,85,,827869.88
1025,18/06/2019,86,1896,328521
1058,20/06/2019,86,1896,31724.8
1135,25/06/2019,86,1896,434898.2
1217,27/06/2019,86,1896,362963.2
1298,04/07/2019,86,1896,551454
1333,08/07/2019,86,1896,138506
1417,16/07/2019,86,1896,1177143
1537,24/07/2019,86,1896,388353
1593,26/07/2019,86,1896,221431
1751,02/08/2019,86,1896,511292
1769,05/08/2019,86,1896,234895
1877,12/08/2019,86,1896,371248
1900,13/08/2019,86,1896,449698
1946,16/08/2019,86,1896,49867
2144,26/08/2019,86,1896,734057
2373,03/09/2019,86,1896,124992
2413,06/09/2019,86,1896,1042440
2607,19/09/2019,86,1896,754546
2694,23/09/2019,86,1896,597058
2912,27/09/2019,86,1896,254640
3063,09/10/2019,86,1896,139189
3103,10/10/2019,86,1896,49940
3194,14/10/2019,86,1896,499872
3456,22/10/2019,86,1896,487350
3616,24/10/2019,86,1896,180336
3740,29/10/2019,86,1896,93822
3866,05/11/2019,86,,34700
4033,12/11/2019,86,,223327
4083,14/11/2019,86,,238557
4329,22/11/2019,86,,172188
4492,26/11/2019,86,,139595
4663,28/11/2019,86,,714431
4785,02/12/2019,86,,582460
5065,11/12/2019,86,,352080
5226,16/12/2019,86,,787980
5320,18/12/2019,86,,68666
5594,23/12/2019,86,,905759
6028,27/12/2019,86,,497141
6101,28/12/2019,86,,466722
949,11/06/2019,87,1896,305950
1041,19/06/2019,87,1896,144766
1060,20/06/2019,87,1896,50553
3196,14/10/2019,87,1896,392985
3459,22/10/2019,87,1896,207004
3624,24/10/2019,87,1896,1084604
3743,29/10/2019,87,1896,77956
3869,05/11/2019,87,,932123
4035,12/11/2019,87,,276307
4085,14/11/2019,87,,870066
4332,22/11/2019,87,,148369
4501,26/11/2019,87,,877443
4587,27/11/2019,87,,32681
980,13/06/2019,88,1896,276149
1026,18/06/2019,88,1896,200249
1136,25/06/2019,88,1896,258798
1307,05/07/2019,88,1896,153492
1418,16/07/2019,88,1896,187299
1539,24/07/2019,88,1896,91552
1771,05/08/2019,88,1896,186144
1876,12/08/2019,88,1896,158516
1974,19/08/2019,88,1896,225694
2145,26/08/2019,88,1896,261463
2414,06/09/2019,88,1896,222931
2693,23/09/2019,88,1896,567061
2993,29/09/2019,88,1896,168232
3065,09/10/2019,88,1896,465999
3102,10/10/2019,88,1896,177909
3193,14/10/2019,88,1896,76538
3227,15/10/2019,88,1896,109249
3297,17/10/2019,88,1896,167555
3617,24/10/2019,88,1896,151084
3709,28/10/2019,88,1896,266789
3867,05/11/2019,88,,216870
3898,06/11/2019,88,,207389
4059,13/11/2019,88,,114984
4110,15/11/2019,88,,293125
4230,20/11/2019,88,,32674
4491,26/11/2019,88,,192823
4664,28/11/2019,88,,306126
4784,02/12/2019,88,,84535
4923,06/12/2019,88,,236587
5115,12/12/2019,88,,167848
5225,16/12/2019,88,,75366
5325,18/12/2019,88,,215006
5487,20/12/2019,88,,290968
5789,25/12/2019,88,,40875
6103,28/12/2019,88,,318542
4018,12/11/2019,89,,105820.11
4075,14/11/2019,89,,223280.42
4460,26/11/2019,89,,1067724.87
4541,27/11/2019,89,,1385185.19
5639,24/12/2019,89,,438095.24
6152,29/12/2019,89,,710052.91
3965,11/11/2019,90,,50000
4004,12/11/2019,90,,180000
4014,12/11/2019,91,,32818.96
4072,14/11/2019,92,,1862350
5373,19/12/2019,92,,1826356
4255,21/11/2019,93,,41976.4
4385,25/11/2019,93,,179231.3
4986,10/12/2019,93,,210519.76
5744,25/12/2019,93,,290511.24
4450,26/11/2019,94,,220000
5721,25/12/2019,94,,160000
4233,20/11/2019,95,,70450.62
1265,29/06/2019,96,1896,3101000
1536,24/07/2019,96,1896,2601830
2056,22/08/2019,96,1896,3243800
2745,24/09/2019,96,1896,3175900
4421,25/11/2019,96,,1164000
5797,25/12/2019,96,,3400000
4607,28/11/2019,97,,3500000
5618,24/12/2019,97,,1800000
4713,29/11/2019,98,,60800
4935,09/12/2019,98,,365500
5025,11/12/2019,98,,877500
5525,23/12/2019,98,,433646
5831,26/12/2019,98,,341695.62
4743,29/11/2019,99,,888827.76
6008,27/12/2019,99,,1585941.28
3663,25/10/2019,100,2102,318665.1
3664,25/10/2019,100,2102,457692.6
3728,29/10/2019,100,2102,449268.1
3946,08/11/2019,100,2102,1199098.9
4050,13/11/2019,100,2102,284295.2
5210,16/12/2019,100,,318763.5
5319,18/12/2019,101,,507163.54
5894,26/12/2019,101,,347936.16
5830,26/12/2019,102,,355654.24
5072,12/12/2019,103,,2000700
5136,13/12/2019,104,,102593.28
5026,11/12/2019,105,,2435115.5
5083,12/12/2019,105,,701762.6
5359,19/12/2019,105,,1999500
5722,25/12/2019,105,,500950
5043,11/12/2019,106,,60000
2900,27/09/2019,107,1983,78000
3767,30/10/2019,107,1983,65000
4477,26/11/2019,107,1983,164700
5106,12/12/2019,107,,140000
5189,16/12/2019,108,,496150.4
6150,29/12/2019,109,,3262490.63
5427,20/12/2019,110,,6300087.42
5737,25/12/2019,111,,6285491.78
5892,26/12/2019,112,,456089.7
5897,26/12/2019,113,,462200
5815,26/12/2019,114,,4501200
5723,25/12/2019,115,,18000
5662,24/12/2019,116,,260000
6130,29/12/2019,117,,43000
6035,27/12/2019,118,,153014
466,23/04/2019,119,1841,151300
5838,26/12/2019,119,1841,205633
6137,29/12/2019,119,1841,2906
422,16/04/2019,120,1842,26935
746,24/05/2019,120,1842,190729.81
2067,23/08/2019,120,1842,245160.93
2766,25/09/2019,120,1842,82684
3556,24/10/2019,120,1842,89512.26
4602,28/11/2019,120,1842,81947.69
5082,12/12/2019,120,1842,99086.11
3824,04/11/2019,121,1843,75000
53,16/01/2019,121,2017,90000
853,30/05/2019,122,1844,20700
905,05/06/2019,122,1844,20700
932,10/06/2019,122,1844,25000
2122,26/08/2019,122,1844,12000
2663,23/09/2019,122,1844,35600
3351,21/10/2019,122,1844,23600
5193,16/12/2019,122,1844,32500
5454,20/12/2019,122,1844,20000
1639,29/07/2019,123,1844,10000
3281,17/10/2019,123,1844,10000
3564,24/10/2019,124,1844,23600
4771,02/12/2019,125,1844,22677.3
4708,29/11/2019,126,1845,153576
5719,25/12/2019,126,1845,82708
5174,16/12/2019,127,1845,72500
710,21/05/2019,128,1846,400000
1075,21/06/2019,128,1846,200000
798,28/05/2019,129,1846,80600
1165,26/06/2019,129,1846,99376
1606,27/07/2019,129,1846,53550
3352,21/10/2019,129,1846,49800
